Provincia.string()	Municipio.string()	Dirección.string()	Margen.string()	Toma de datos.string()	Precio.double()	Rótulo.string()	Tipo venta.string()	Rem.string()	Horario.string()
LLEIDA	CIUTADILLA               	CARRETERA C-14 KM. 63,5	I	15/12/2016 11:44	1.248	CEPSA	P	dm	L: 06:00-22:00
VALENCIA / VALÈNCIA	PUIG                     	CALLE CAMINO DEL MAR, SN	I	19/12/2016 12:12	1.248	GASPUIG	P	dm	L-D: 24H
VALENCIA / VALÈNCIA	EL PONTON                	CARRETERA N-322 KM. 454,100	I	20/12/2016 10:44	1.248	REPSOL	P	dm	L-D: 06:00-22:00
TOLEDO	OROPESA                  	CARRETERA ANTIGUA DE EXTREMADURA KM. 148	I	19/12/2016 10:57	1.248	REPSOL	P	dm	L-D: 07:00-23:00
TOLEDO	VILLARRUBIA DE SANTIAGO  	CALLE CTRA. OCAÑA, 9	D	19/12/2016 00:00	1.248	REPSOL	P	dm	L-D: 06:00-22:00
TOLEDO	TOLEDO                   	CTRA. TOLEDO - AVILA km 2,5	N	21/12/2016 11:47	1.248	REPSOL	P	dm	L-S: 06:00-00:00; D: 24H
CÓRDOBA	VALENZUELA Y LLANADAS    	CARRETERA A-333 ALCAUDETE A ARCHIDONA POR PRIEGO DE CÓRDOBA KM. 53,4	D	19/12/2016 17:17	1.248	LAS TRES PROVINCIAS	P	dm	L-D: 07:00-22:00
MÁLAGA	MARBELLA                 	CARRETERA NACIONAL 340 KM. 179	I	21/12/2016 00:00	1.248	AGLA EL ROCIO DE NAGUELES	P	dm	L-D: 24H
SEVILLA	MORON DE LA FRONTERA     	CALLE DE LA TRILLA, 1	N	20/12/2016 11:21	1.248	GALP	P	dm	L-D: 07:00-23:00
MÁLAGA	ESTEPONA                 	URBANIZACIÓN EL SALADILLO, 	D	18/12/2016 07:48	1.248	E.S. SALADILLO	P	dm	L-D: 24H
GIRONA	GIRONA                   	RDA. FORT ROIG, 21 (URB. MONTJUIC)	D	20/12/2016 18:41	1.248	GM	P	dm	L-S: 07:00-22:00; D: 07:00-14:00
VALENCIA / VALÈNCIA	POLINYA DE XUQUER        	POLIGONO RONDA NOU DŽOCTUBRE, S/N	N	21/12/2016 12:56	1.248	GALP	P	dm	L-D: 06:00-22:00
BARCELONA	RUBI                     	AV.ELECTRICIDAD,ESQ.CHAPLIN C.VALLHONRAT	N	19/12/2016 10:57	1.248	JULIA-OIL	P	dm	L-D: 05:30-23:00
HUESCA	ARASCUES                 	AUTOVIA A-23 KM. 584	D	19/12/2016 00:01	1.248	REPSOL	P	dm	L-D: 07:00-23:00
BARCELONA	CUBELLES                 	CARRETERA C-31 KM. 147,500	D	19/12/2016 08:16	1.248	BP	P	dm	L-D: 24H
GUADALAJARA	CONDEMIOS DE ARRIBA      	CALLE CARRETERA DE GALVEZ, 41	I	19/12/2016 11:39	1.248	ES HERRERA	P	dm	L-D: 08:00-20:30
TOLEDO	TOLEDO                   	AVENIDA DEL MADROÑO, S/N	N	21/12/2016 15:00	1.248	SHELL	P	OM	L-D: 06:00-00:00
MÁLAGA	CANCELADA                	AVENIDA PALMERAS DE LAS, 1	D	19/12/2016 09:41	1.248	CARREFOUR	P	dm	L-D: 24H
SEVILLA	DOS HERMANAS             	ROTONDA ADOLFO SUAREZ, 54	N	20/12/2016 09:09	1.248	OCTANOS	P	dm	L-D: 06:00-00:00
ÁLAVA	ARANGUIZ                 	AUTOVIA VITORIA-ATUBE KM. 6	D	20/12/2016 12:10	1.249	AVIA	P	dm	L-D: 06:00-22:00
ÁLAVA	ZURBANO                  	AUTOVIA N-1 km 358	N	20/12/2016 12:10	1.249	AVIA	P	dm	L-D: 24H
GUIPÚZCOA	BEASAIN                  	CARRETERA GI-2632 KM. 2	N	21/12/2016 15:00	1.249	GALP	P	OM	L-S: 07:00-21:00
GUIPÚZCOA	OLABERRIA                	CARRETERA N-I MADRID-IRUN KM. 416	D	20/12/2016 14:56	1.249	BP OIL	P	dm	L-D: 24H
GUIPÚZCOA	ZUMARRAGA                	CALLE ELIZ KALE, SN	N	21/12/2016 15:00	1.249	GALP	P	OM	L-D: 06:00-22:00
GUIPÚZCOA	IRUN                     	CARRETERA N-121 A KM. 76,4	D	20/12/2016 09:30	1.249	REPSOL	P	dm	L-D: 24H
VIZCAYA	BILBAO                   	AVENIDA MIRAFLORES, 12	I	21/12/2016 00:00	1.249	CEPSA	P	OM	L-D: 24H
VIZCAYA	BILBAO                   	PLAZA CALIXTO DIEZ, S/N	I	21/12/2016 00:00	1.249	CEPSA	P	OM	L-V: 08:00-20:00; S: 08:00-19:00; D: 08:30-13:30
CORUÑA (A)	ORDES                    	LAS CASILLAS (CN-550 LA CORUÑA-SANTIAGO km 37,645)	D	19/12/2016 14:20	1.249	ESTACION DE SERVICIO ORDES	P	dm	L-D: 07:00-23:00
CORUÑA (A)	PONTECESO                	CTRA. AC-422 (CTRA. km 37,2)	D	20/12/2016 17:33	1.249	CEPSA	P	dm	L-D: 6:30-23:00
CORUÑA (A)	CAMBRE	N-550 km 10,8	D	19/12/2016 13:39	1.249	ESTACION DE SERVICIO SIGRAS	P	dm	L-S: 07:00-22:30; D: 08:00-22:30
PONTEVEDRA	PONTEVEDRA               	LIÑARES, 5 - LOURIZAN (C-550 km 4,3)	I	17/12/2016 15:00	1.249	AREA DE SERVICIO PLACERES	P	dm	L-D: 24H
OURENSE	NOGUEIRA                 	CARRETERA PONTE DOS GOZOAS KM. 11,900	I	21/12/2016 07:23	1.249	ESTACION DE SERVICIO LUINTRA, S.L.	P	dm	L-S: 07:30-22:30; D: 08:00-22:30
PONTEVEDRA	CALCOTE                  	LUGAR CALCOTE-GODOS, S/N	I	19/12/2016 13:35	1.249	CKM	P	dm	L-D: 24H
PONTEVEDRA	SALVATERRA DE MIÑO	A-52 SALIDA 291, CTRA PONTEAREAS- AS NEVES, km PO-9006	I	17/12/2016 15:00	1.249	GEDAS - A QUEIMADIÑA	P	dm	L-D: 24H
PONTEVEDRA	CALDAS DE REIS	CARRETERA N640 (CALDAS-VILAGARCIA) KM. 227,900	I	19/12/2016 10:19	1.249	SAYAR	P	dm	L: 07:00-23:00
PONTEVEDRA	VALEIXE                  	LUGAR MIÑOTEIRA, S/N	N	15/12/2016 17:24	1.249	E.S.VALEIXE	P	dm	L-D: 07:00-23:00
CORUÑA (A)	CARRAL	CN 550 km 14,176	I	19/12/2016 13:39	1.249	ESTACION DE SERVICIO TABEAIO	P	dm	L-V: 07:00-22:30; S: 07:00-22:30; D: 08:00-22:30
OURENSE	OURENSE                  	Ctra. de Reza; P.K. 3,00	N	19/12/2016 10:16	1.249	REPSOL	P	dm	L: 07:00-22:30
CORUÑA (A)	ORDES                    	N-550 km 34,5	I	21/12/2016 09:40	1.249	GALP	P	dm	L-D: 07:00-23:00
CORUÑA (A)	OZA                      	CARRETERA AC840 KM. 8,9	I	21/12/2016 00:00	1.249	REPSOL	P	OM	L-D: 07:00-23:00
CORUÑA (A)	SANTIAGO DE COMPOSTELA   	CARRETERA CN-550 KM. 55,300	N	21/12/2016 10:32	1.249	GALP	P	dm	L-V: 06:00-00:00; S-D: 07:00-23:00
CORUÑA (A)	ZANFOGA                  	CARRETERA C-540 KM. 38	D	21/12/2016 10:00	1.249	PETRONOR	P	OM	L-D: 07:00-23:00
LUGO	OURAL (O)                	C-546 km 33,7	D	17/12/2016 07:00	1.249	CAMPSA	P	dm	L: 07:00-23:00
CORUÑA (A)	VILANOVA                 	CALZADA RUA SALVADOR ALLDENDE, S/N	I	21/12/2016 15:00	1.249	SHELL	P	OM	L-D: 07:00-23:00
PONTEVEDRA	LALIN                    	CALLE ARENAL S/N (C.C. EROSKI), SN	N	21/12/2016 08:10	1.249	EROSKI	P	dm	L-D: 24H
PONTEVEDRA	CALEIRO                  	CR PO-549 P.K. 5,9	D	21/12/2016 00:00	1.249	REPSOL	P	OM	L-S: 07:00-23:00; D: 08:00-23:00
PONTEVEDRA	VILAGARCIA               	CL VALLE INCLAN, 8	D	19/12/2016 22:13	1.249	REPSOL	P	dm	L-D: 07:00-23:00
PONTEVEDRA	PARADELA                 	CARRETERA NACIONAL 550 KM. 95	D	12/12/2016 07:00	1.249	CRP	P	dm	L-D: 07:00-23:00
OURENSE	MACEDA                   	LUGAR ALTO DO COUSO, S/N	D	19/12/2016 16:47	1.249	REPSOL	P	dm	L-D: 24H
OURENSE	MACEDA                   	LUGAR ALTO DO COUSO, S/N	I	19/12/2016 16:46	1.249	REPSOL	P	dm	L-D: 07:00-23:00
OURENSE	BENTRACES                	CARRETERA N-540 KM. 8,3	I	14/12/2016 15:00	1.249	VALCARCEL	P	dm	L-D: 07:00-23:00
PONTEVEDRA	SANTA LUCIA DE MORAÑA    	CALLE RUA UNO, 41	I	19/12/2016 00:00	1.249	REPSOL	P	dm	L-V: 07:30-23:00; S-D: 08:30-23:00
PONTEVEDRA	VILAGARCIA               	CALLE SANROQUE/J.CARLOS I, S/N	D	21/12/2016 10:00	1.249	REPSOL	P	OM	L-D: 7:00-23:00
ASTURIAS	GIJON                    	AVENIDA DE LOS CAMPONES, 13	N	19/12/2016 17:32	1.249	SHELL	P	dm	L-D: 07:00-23:00
NAVARRA	SANTACARA                	CARRETERA PITILLAS-SANTACARA NA5330 KM. 9,800	I	20/12/2016 09:42	1.249	AVIA	P	dm	L-D: 24H
NAVARRA	CASTEJON                 	CARRETERA Nº 232 P.K. 82 KM. 82	D	21/12/2016 00:00	1.249	REPSOL	P	OM	L: 06:00-22:00
NAVARRA	CASTEJON                 	CARRETERA N232 KM. 82	I	21/12/2016 00:00	1.249	REPSOL	P	OM	L-D: 06:00-22:00
NAVARRA	BERA / VERA DE BIDASOA   	CARRETERA NA-121 A KM. 77,39	D	21/12/2016 00:00	1.249	REPSOL	P	OM	L-S: 06:00-22:00; D: 07:00-14:00
NAVARRA	BERA / VERA DE BIDASOA   	CARRETERA NA-121A KM. 77,3	I	21/12/2016 00:00	1.249	REPSOL	P	OM	L-D: 06:00-23:00
NAVARRA	ZUASTI                   	AU A-15, 98,5	D	21/12/2016 00:00	1.249	REPSOL	P	OM	L-D: 24H
NAVARRA	ORONZ                    	CALLE MAYOR, 3	D	19/12/2016 09:30	1.249	AVIA	P	dm	L-D: 08:00-20:00
NAVARRA	AIBAR                    	CR C-5340, 31	D	19/12/2016 23:54	1.249	AVIA	P	dm	L: 07:30-21:30
NAVARRA	IMARCOAIN                	AU A-15, 78	I	21/12/2016 00:00	1.249	REPSOL	P	OM	L-D: 24H
NAVARRA	IMARCOAIN                	AU A-15, 78	D	21/12/2016 00:00	1.249	REPSOL	P	OM	L-D: 24H
NAVARRA	VALTIERRA                	AU A-15, 14	I	21/12/2016 00:00	1.249	REPSOL	P	OM	L-D: 24H
NAVARRA	VALTIERRA                	AU A-15, 14	D	21/12/2016 00:00	1.249	REPSOL	P	OM	L-D: 24H
NAVARRA	LIEDENA                  	CR N-240, 41	I	21/12/2016 00:00	1.249	REPSOL	P	OM	L-D: 06:00-22:30
NAVARRA	BERA / VERA DE BIDASOA   	CR N-121, 75	I	21/12/2016 00:00	1.249	PETRONOR	P	OM	L-S: 07:00-22:00; D: 08:00-14:00
NAVARRA	CASCANTE                 	CR N-121  C, 10	D	21/12/2016 10:00	1.249	REPSOL	P	OM	L-D: 06:00-22:00
NAVARRA	ARRIBE                   	CALLE ORELLA, S/N	D	21/12/2016 00:00	1.249	REPSOL	P	OM	L-D: 08:00-13:00 y 16:00-21:00
NAVARRA	LUZAIDE/VALCARLOS        	CR C-135 66	D	20/12/2016 09:44	1.249	AVIA	P	dm	L-D: 08:00-20:00
TERUEL	ALFAMBRA                 	NACIONAL 420 CORDOBA-TARRAGONA km 605	D	19/12/2016 19:59	1.249	E.S DE ALFAMBRA	P	dm	L-V: 07:00-21:00; S: 07:00-15:00
HUESCA	FORMIGAL                 	CARRETERA A-136 KM. 94	I	19/12/2016 21:40	1.249	REPSOL	P	dm	L-D: 07:00-22:00
HUESCA	HUESCA                   	CALLE COSO ALTO, 65	D	20/12/2016 12:29	1.249	REPSOL	P	dm	L-S: 07:00-21:00; D: 08:00-14:30
HUESCA	BIESCAS                  	CALLE CARRETERA FRANCIA PK 136, 2	D	15/12/2016 10:24	1.249	REPSOL	P	dm	L: 08:00-22:00
HUESCA	MONZON                   	CL AVENIDA LERIDA, 31 (N-240 km 143)	D	21/12/2016 00:00	1.249	REPSOL	P	OM	L-D: 24H
HUESCA	SALINAS                  	CARRETERA A138 KM. 72,200	D	21/12/2016 00:00	1.249	REPSOL	P	OM	L-D: 08:00-22:00
HUESCA	TRAMACASTILLA DE TENA    	CARRETERA A-136 KM. 11	D	21/12/2016 00:00	1.249	REPSOL	P	OM	L-D: 07:00-22:00
HUESCA	BARBASTRO                	POLIGONO PARCELA, 51	D	21/12/2016 00:00	1.249	CAMPSA	P	OM	L-S: 07:30-14:00 y 15:30-20:30
HUESCA	HUESCA                   	AVENIDA PAZ LA, 33	I	20/12/2016 00:01	1.249	REPSOL	P	dm	L-D: 24H
HUESCA	SABIÑANIGO               	CL AVENIDA HUESCA, 22	I	21/12/2016 10:00	1.249	REPSOL	P	OM	L-D: 06:00-22:00
HUESCA	HUESCA                   	AVENIDA MARTINEZ DE VELASCO, 53	D	21/12/2016 00:00	1.249	REPSOL	P	OM	L-D: 24H
HUESCA	HUESCA                   	AVENIDA MARTINEZ VELASCO, 53	I	21/12/2016 00:00	1.249	REPSOL	P	OM	L-D: 06:00-22:00
HUESCA	MONZON                   	CARRETERA N-240 KM. 141,400	I	21/12/2016 00:00	1.249	CAMPSA	P	OM	L-D: 06:00-22:00
HUESCA	BINEFAR                  	CARRETERA N-240 KM. 131,7	I	21/12/2016 10:00	1.249	REPSOL	P	OM	L-D: 24H
HUESCA	ALBALATE DE CINCA        	CR A-1234, 28 (A-1234 km 28,9)	D	21/12/2016 00:00	1.249	REPSOL	P	OM	L-D: 24H
HUESCA	TARDIENTA                	CARRETERA CARRETERA DE TORRALBA, S/N KM. S/N	I	19/12/2016 11:53	1.249	REPSOL	P	dm	L-S: 07:00-21:00
HUESCA	PERALTILLA               	VÍA N-240, 173,50	D	21/12/2016 00:00	1.249	REPSOL	P	OM	L-V: 07:00-21:00; S: 07:00-15:00
HUESCA	LANAJA                   	CALLE PALLARUELO, 5	I	21/12/2016 00:00	1.249	REPSOL	P	OM	L-M: 08:00-13:00 y 17:00-21:00; X: 08:00-13:00; J-S: 08:00-13:00 y 17:00-21:00; D: 08:00-13:00
HUESCA	BARBASTRO                	CALLE CORONA DE ARAGON, 52	D	21/12/2016 00:00	1.249	REPSOL	P	OM	L: 07:00-22:00
HUESCA	BARBASTRO                	AVENIDA PIRINEOS, 27	I	21/12/2016 00:00	1.249	REPSOL	P	OM	L-S: 07:30-14:00 y 15:30-21:00
HUESCA	HUESCA                   	CARRETERA A-131 KM. 2,7	D	21/12/2016 00:00	1.249	REPSOL	P	OM	L-D: 06:00-22:00
HUESCA	CAMPO                    	CR N-260, 405,2	D	21/12/2016 00:00	1.249	CAMPSA	P	OM	L-D: 07:00-21:00
HUESCA	BARBASTRO                	CARRETERA N-240 KM. 161,1	I	21/12/2016 00:00	1.249	REPSOL	P	OM	L-D: 06:00-22:00
HUESCA	HUESCA                   	CARRETERA CR N-330 KM. 569,7	I	21/12/2016 00:00	1.249	REPSOL	P	OM	L-D: 06:00-00:00
ZARAGOZA	JOYOSA (LA)              	CR N 232 KM  257	N	20/12/2016 10:29	1.249	E.S. LA JOYOSA	P	dm	L-D: 24H
ZARAGOZA	ALMUNIA DE DOÑA GODINA (LA)	CARRETERA A-220 KM. 3,6	D	21/12/2016 00:00	1.249	REPSOL	P	OM	L-V: 07:30-21:00; S: 08:00-14:00
ZARAGOZA	CUERLAS (LAS)            	CARRETERA DAROCA KM. 23,2	D	21/12/2016 00:00	1.249	PETRONOR	P	OM	L-D: 07:30-21:00
TERUEL	TERUEL                   	CL AVDA. DE SAGUNTO-FUENFRESCA, S.N	D	21/12/2016 10:00	1.249	REPSOL	P	OM	L-D: 24H
TERUEL	TERUEL                   	AVENIDA SAGUNTO, 5	D	21/12/2016 00:00	1.249	REPSOL	P	OM	L-D: 07:00-23:00
TERUEL	ALCAÑIZ                  	AVENIDA MAESTRAZGO, 4	I	21/12/2016 00:00	1.249	CEPSA	P	OM	L-D: 06:00-22:45
TERUEL	CALAMOCHA                	CL AVENIDA ESTACION NUEVA, 2	D	21/12/2016 00:00	1.249	REPSOL	P	OM	L-D: 07:00-23:00
TERUEL	MONREAL DEL CAMPO        	AUTOVIA MUDEJAR KM. 165	D	21/12/2016 09:21	1.249	REPSOL	P	dm	L-D: 24H
TERUEL	TERUEL                   	CUESTA CARRAJETE, 2	D	20/12/2016 00:00	1.249	CEPSA	P	OM	L-D: 06:30-22:30
TERUEL	MONREAL DEL CAMPO        	CR N-234, 175,5	I	21/12/2016 10:00	1.249	REPSOL	P	OM	L-D: 07:00-23:00
TERUEL	PUEBLA DE HIJAR (LA)     	CARRETERA N-232    P.KM. 170.2 KM. 	I	21/12/2016 00:00	1.249	REPSOL	P	OM	L-D: 06:00-22:00
ZARAGOZA	DAROCA                   	CR N-234, 220,2	I	21/12/2016 10:00	1.249	REPSOL	P	OM	L-D: 07:00-23:00
ZARAGOZA	ZUERA                    	CARRETERA N-330A KM. 24,000	D	21/12/2016 00:00	1.249	REPSOL	P	OM	L-D: 24H
TERUEL	MAS DE LAS MATAS         	CALLE CL AGUAVIVA, 9	D	21/12/2016 00:00	1.249	CAMPSA	P	OM	L: 08:00-20:00
ZARAGOZA	ARIZA                    	AUTOVIA A-2 KM. 197,2	D	21/12/2016 06:00	1.249	CEPSA	P	OM	L-D: 24H
ZARAGOZA	ARIZA                    	AUTOVIA A-2 KM. 197,3	I	21/12/2016 06:00	1.249	CEPSA	P	OM	L-D: 24H
TERUEL	ALCORISA                 	CR N-211, 212,5	I	21/12/2016 10:00	1.249	REPSOL	P	OM	L-D: 06:00-22:00
TERUEL	TERUEL                   	CR N-234, 123,5	D	21/12/2016 00:00	1.249	REPSOL	P	OM	L-D: 06:00-22:00
TERUEL	TERUEL                   	CR N-234, 123,5	I	21/12/2016 00:00	1.249	REPSOL	P	OM	L-D: 07:00-23:00
ZARAGOZA	UTEBO                    	AUTOPISTA A-68 KM. 246	D	21/12/2016 10:00	1.249	REPSOL	P	OM	L-D: 06:00-22:00
ZARAGOZA	UTEBO                    	AUTOPISTA AUTOPISTA A-68 KM. 246	I	21/12/2016 00:00	1.249	REPSOL	P	OM	L-D: 06:00-22:00
ZARAGOZA	FUENDEJALON              	CARRETERA A-121 KM. 8,150	D	21/12/2016 00:00	1.249	REPSOL	P	OM	L-D: 07:00-23:00
BARCELONA	CASTELLAR DEL VALLES     	CARRETERA DE SABADELLA A CASTELLAR DEL VALLES KM. 6,400	D	15/12/2016 09:23	1.249	BP	P	dm	L-D: 06:00-00:00
BARCELONA	MASNOU (EL)              	AVDA. DEL MARESME, S/N	N	21/12/2016 07:00	1.249	MEROIL	P	dm	L-D: 07:00-22:00
BARCELONA	VILADECANS               	AVENIDA DE GAVÁ, ESQ. JOSEP TARRADELLAS, SN	N	21/12/2016 15:00	1.249	GALP	P	OM	L-D: 24H
BARCELONA	SABADELL                 	CALLE DOMENECH I MONTANER, 46	N	21/12/2016 15:00	1.249	GALP	P	OM	L-D: 24H
BARCELONA	RIPOLLET                 	CARRETERA N-150 BARCELONA-SABADELL KM. 286	N	21/12/2016 15:00	1.249	GALP	P	OM	L-D: 07:00-23:00
GIRONA	BLANES                   	AVENIDA EUROPA, D', 46	N	21/12/2016 12:10	1.249	SARAS ENERGIA	P	OM	L-D: 06:00-22:00
GIRONA	LLORET DE MAR            	AV. VILA DE BLANES, 120 - C.C. CAPRABO	N	21/12/2016 12:10	1.249	SARAS ENERGIA	P	OM	L-D: 07:00-23:00
BARCELONA	SANT ADRIA DE BESOS      	CALLE GUIPUZCOA, S/N	N	21/12/2016 15:00	1.249	GALP	P	OM	L-D: 06:00-22:00
BARCELONA	SANT VICENÇ DELS HORTS   	CALLE LLAVEROL ESQ CRTA C-2005, 0	N	21/12/2016 00:00	1.249	BP JORDAN	P	OM	L-D: 24H
BARCELONA	IGUALADA                 	AVINGUDA ANGEL GUIMERA, 15	D	21/12/2016 10:00	1.249	PETRONOR	P	OM	L-D: 24H
LLEIDA	BELLCAIRE D'URGELL       	CARRETERA COMARCAL 148 KM. 20,500	D	19/12/2016 00:00	1.249	REPSOL	P	dm	L: 07:00-22:00
GIRONA	CASTELLO D'EMPURIES      	CALLE ORLINA, S/N	D	21/12/2016 10:00	1.249	REPSOL	P	OM	L-D: 06:00-22:00
GIRONA	CELRA                    	CR C-66, 30,5	I	21/12/2016 00:00	1.249	REPSOL	P	OM	L-D: 06:00-22:00
LLEIDA	FONOLLERES               	CR A-2, 513,8 (A-2 km 513,83)	I	21/12/2016 07:04	1.249	REPSOL	P	dm	L-D: 24H
BARCELONA	CORNELLA DE LLOBREGAT    	POLIGONO CAMI DEL MIG, 23	D	21/12/2016 00:00	1.249	REPSOL	P	OM	L-V: 06:00-22:00; S: 07:00-14:00
BARCELONA	BARCELONA                	AVINGUDA DEL PARALELO, 132	N	21/12/2016 15:00	1.249	GALP	P	OM	L-D: 24H
ALICANTE	CATRAL                   	PURISIMA, 80	I	19/12/2016 11:43	1.249	BRIOGAS	P	dm	L-D: 06:00-22:00
ALICANTE	NOVELDA                  	POLIGONO SANTA FE C/1 ESQUINA C/2, 1,2	N	19/12/2016 09:46	1.249	BP	P	dm	L-S: 06:00-22:00; D: 07:00-22:00
ZARAGOZA	CALATAYUD                	AVENIDA FUERZAS ARMADAS, S/N	I	21/12/2016 00:00	1.249	CEPSA	P	OM	L-D: 06:00-22:00
GIRONA	LLERS                    	CARRETERA N-II KM. 760	N	19/12/2016 16:00	1.249	PETROMIRALLES	P	dm	L-D: 24H
BARCELONA	LLINARS DEL VALLES       	AVINGUDA MAS BAGA, 1	N	19/12/2016 10:29	1.249	ESTACIO SERVEI LLINARS	P	dm	L-D: 24H
BARCELONA	RIPOLLET                 	CALLE TARRAGONA, 15-19 ESQ.CALLE BALMES, 15	N	21/12/2016 15:00	1.249	GALP	P	OM	L-D: 24H
MURCIA	JUMILLA                  	AVENIDA MURCIA (DE), S/N	D	21/12/2016 10:34	1.249	LIBRE	P	dm	L-D: 05:30-23:00
MURCIA	TORRECIEGA	CR F-35, 24,3	D	15/12/2016 00:00	1.249	REPSOL	P	dm	L: 05:00-23:00
MURCIA	BENIAJAN	CARRETERA CAMINO DE TIÑOSA,45 KM. 1,4	I	21/12/2016 00:00	1.249	PETRONOR	P	OM	L: 06:00-22:00
MURCIA	LORQUI                   	CALLE NUEVOS ACCESOS, S/N	D	20/12/2016 00:00	1.249	REPSOL	P	dm	L-D: 06:00-22:00
MURCIA	SANTOMERA                	CR MU-414, 3,4	D	21/12/2016 00:00	1.249	CLAY	P	dm	L-V: 06:00-22:00; S-D: 07:00-22:00
MURCIA	BAÑOS Y MENDIGO          	CARRETERA N-301 KM. 410	D	19/12/2016 14:30	1.249	REPSOL	P	dm	L-D: 24H
MURCIA	SAN CAYETANO             	CARRETERA RM-19 KM. 20,5	I	20/12/2016 21:15	1.249	SAN CAYETANO	P	dm	L-D: 24H
MURCIA	SAN ANTONIO ABAD         	CARRETERA CARRETERA LA PALMA KM. 11	I	21/12/2016 00:00	1.249	CAMPSA	P	OM	L-D: 06:00-23:00
MURCIA	TORREAGUERA              	CTRA. MU-300, PK.5,7	I	20/12/2016 01:26	1.249	REPSOL	R	dm	L: 06:30-22:30
MURCIA	CORVERA                  	CARRETERA FUENTE ALAMO KM. 7	I	19/12/2016 17:29	1.249	REPSOL	P	dm	L-D: 06:00-22:00
MURCIA	MOLINA DE SEGURA         	CARRETERA MOLINA FORTUNA KM. 6,5	D	20/12/2016 17:01	1.249	CEPSA	P	dm	L-D: 06:00-22:00
LLEIDA	LLEIDA                   	CALLE ACADEMIA, 28	D	18/12/2016 12:56	1.249	REPSOL	P	dm	L-D: 24H
BARCELONA	RUBI                     	CARRETERA C-1413 KM. 9,8	D	21/12/2016 10:00	1.249	REPSOL	P	OM	L-D: 06:00-22:00
LLEIDA	LLEIDA                   	CARRETERA N-240 KM. 89	I	21/12/2016 10:00	1.249	REPSOL	P	OM	L-D: 06:00-22:00
BARCELONA	BADALONA                 	CALLE SAN BRUNO, 17	D	21/12/2016 10:00	1.249	REPSOL	P	OM	L-D: 06:00-22:00
BARCELONA	BADALONA                 	AVENIDA PRESIDENT COMPANYS, 280	D	21/12/2016 10:00	1.249	REPSOL	P	OM	L-D: 24H
GIRONA	CASTELLO D'EMPURIES      	CARRETERA ST PERE-CASTELLO KM. 13	D	21/12/2016 00:00	1.249	CAMPSA	P	OM	L-D: 07:00-19:00
LLEIDA	LLEIDA                   	AVENIDA BARCELONA (N-IIA PK 463,5), 17	D	21/12/2016 00:00	1.249	CEPSA	P	OM	L-D: 06:00-22:00
LLEIDA	LLEIDA                   	AVENIDA BARCELONA (N-IIA PK 463,5), 17	I	21/12/2016 00:00	1.249	CEPSA	P	OM	L-D: 06:00-22:00
BARCELONA	ODENA                    	CARRETERA N-2 KM. 555	I	21/12/2016 10:00	1.249	PETRONOR	P	OM	L: 07:00-22:00
GIRONA	BANYOLES                 	CL ALFONSO XII, 161	I	21/12/2016 10:00	1.249	REPSOL	P	OM	L-D: 06:00-22:00
BARCELONA	PALMA DE CERVELLO        	AVENIDA CATALUÑA 135-137	I	20/12/2016 00:00	1.249	REPSOL	P	dm	L-S: 06:00-22:00; D: 07:00-22:00
LLEIDA	LLEIDA                   	AVENIDA ALCALDE RECASENS, 25	D	17/12/2016 00:00	1.249	REPSOL	P	dm	L: 07:00-22:00
BARCELONA	IGUALADA                 	AVINGUDA MONTSERRAT, 2	D	21/12/2016 00:00	1.249	REPSOL	P	OM	L-D: 24H
BARCELONA	CASTELLAR DEL VALLES     	CARRETERA SABADELL-PRAT LLUÇANES KM. 7	D	15/12/2016 09:21	1.249	TRUYOLS	P	dm	L-D: 06:00-23:59
LLEIDA	LLEIDA                   	AVDA. FLIX, 41	D	21/12/2016 00:00	1.249	CEPSA	P	OM	L-D: 06:00-23:00
GIRONA	SANT FELIU DE GUIXOLS    	CARRETERA DE GIRONA C-65 KM. 0	N	20/12/2016 00:00	1.249	ADRIA CASAS, S.A.	P	dm	L-D: 24H
GIRONA	SANTA CRISTINA D'ARO     	CL TEULERA , 15	N	20/12/2016 00:00	1.249	RIU D'OR	P	dm	L-S: 7:00-22:00
LLEIDA	LLEIDA                   	CARRETERA LL-11 KM. 10,00	D	21/12/2016 00:00	1.249	REPSOL	P	OM	L-D: 06:00-23:00
BARCELONA	POBLA DE CLARAMUNT (LA)  	AVENIDA CATALUÑA, 1	I	19/12/2016 19:05	1.249	CAMPSA	P	dm	L-D: 24H
BARCELONA	TERRASSA                 	CALLE GUILLEM DE MUNTANYANS, 208	N	14/12/2016 00:00	1.249	TREVOL	P	dm	L-D: 24H
BARCELONA	VILADECANS               	CR C-31, 186,58	I	21/12/2016 10:00	1.249	REPSOL	P	OM	L-D: 06:00-22:00
BARCELONA	SANT CUGAT DEL VALLES    	AVINGUDA RIUS I TAULET, 137	D	19/12/2016 23:00	1.249	REPSOL	P	dm	L-D: 24H
GIRONA	SANTA COLOMA DE FARNERS  	CARRETERA SILS KM. 1	N	20/12/2016 23:25	1.249	J. LLAVARI	P	dm	L-D: 07:00-22:00
BARCELONA	MONTMANEU                	CARRETERA NACIONAL II KM. 532	D	19/12/2016 18:57	1.249	LA PANADELLA	P	dm	L-D: 24H
BARCELONA	MONTMANEU                	CARRETERA NACIONAL II KM. 532	I	19/12/2016 18:58	1.249	LA PANADELLA	P	dm	L-D: 24H
